protocol,ablation,target_path,expected_direction,trial,rel_trial,n_trials,p_open,p_covered,p_target,p_timeout,mean_commit_latency,mean_junction_pause_duration,mean_h_risk,mean_h_opp,mean_q_neg,mean_q_pos,mean_X_risk,mean_X_opp
treat,novg,covered,positive,52,22,50,0.0,1.0,1.0,0.0,1.0,2.0,0.22500184960102992,0.2750064971379157,0.0,0.02620000803291285,0.22499999999999998,0.275
treat,novg,covered,positive,53,23,50,0.0,1.0,1.0,0.0,1.0,2.0,0.22500121352323574,0.27500681925896087,0.0,0.0213400702928577,0.22499999999999998,0.275
treat,novg,covered,positive,54,24,50,0.0,1.0,1.0,0.0,1.0,2.0,0.22500079619259497,0.27500657613833523,0.0,0.01738162062897195,0.22499999999999998,0.275
treat,novg,covered,positive,55,25,50,0.0,1.0,1.0,0.0,1.0,2.0,0.22500052238196155,0.2750060376061823,0.0,0.014157438637426573,0.22499999999999998,0.275
treat,novg,covered,positive,56,26,50,0.0,1.0,1.0,0.0,1.0,2.0,0.22500034273480501,0.2750053706700245,0.0,0.011531322254175424,0.22499999999999998,0.275
treat,novg,covered,positive,57,27,50,0.0,1.0,1.0,0.0,1.0,2.0,0.22500022486830557,0.27500467496590386,0.0,0.009392334046789925,0.22499999999999998,0.275
treat,novg,covered,positive,58,28,50,0.0,1.0,1.0,0.0,1.0,2.0,0.22500014753609526,0.27500400678599357,0.0,0.007650114783198175,0.22499999999999998,0.275
treat,novg,covered,positive,59,29,50,0.0,1.0,1.0,0.0,1.0,2.0,0.22500009679843216,0.27500339512364336,0.0,0.006231066304132325,0.22499999999999998,0.275
treat,novg,covered,positive,60,30,50,0.0,1.0,1.0,0.0,1.0,2.0,0.2250000635094514,0.27500285223384824,0.0,0.00507524244888015,0.22499999999999998,0.275
treat,novg,covered,positive,61,31,50,0.0,1.0,1.0,0.0,1.0,2.0,0.22500004166855106,0.27500238047978176,0.0,0.004133816694878175,0.22499999999999998,0.275
treat,novg,covered,positive,62,32,50,0.0,1.0,1.0,0.0,1.0,2.0,0.22500002733873636,0.27500197669708615,0.0,0.0033670195343325996,0.22499999999999998,0.275
treat,novg,covered,positive,63,33,50,0.0,1.0,1.0,0.0,1.0,2.0,0.22500001793694493,0.2750016349196617,0.0,0.0027424584545859996,0.22499999999999998,0.275
treat,novg,covered,positive,64,34,50,0.0,1.0,1.0,0.0,1.0,2.0,0.22500001176842957,0.27500134803747717,0.0,0.00223374955162565,0.22499999999999998,0.275
treat,novg,covered,positive,65,35,50,0.0,1.0,1.0,0.0,1.0,2.0,0.2250000077212667,0.2750011087677577,0.0,0.001819402970733775,0.22499999999999998,0.275
treat,novg,covered,positive,66,36,50,0.0,1.0,1.0,0.0,1.0,2.0,0.22500000506592308,0.27500091019173506,0.0,0.001481915090931225,0.22499999999999998,0.275
treat,novg,covered,positive,67,37,50,0.0,1.0,1.0,0.0,1.0,2.0,0.22500000332375214,0.27500074602195734,0.0,0.00120702910353275,0.22499999999999998,0.275
treat,novg,covered,positive,68,38,50,0.0,1.0,1.0,0.0,1.0,2.0,0.22500000218071378,0.2750006107068958,0.0,0.000983132748759325,0.22499999999999998,0.275
treat,novg,covered,positive,69,39,50,0.0,1.0,1.0,0.0,1.0,2.0,0.22500000143076637,0.27500049944102006,0.0,0.00080076776844415,0.22499999999999998,0.275
treat,novg,covered,positive,70,40,50,0.0,1.0,1.0,0.0,1.0,2.0,0.22500000093872574,0.2750004081232144,0.0,0.000652230352196325,0.22499999999999998,0.275
treat,novg,covered,positive,71,41,50,0.0,1.0,1.0,0.0,1.0,2.0,0.22500000061589798,0.2750003332899641,0.0,0.000531245698303575,0.22499999999999998,0.275
treat,novg,covered,positive,72,42,50,0.0,1.0,1.0,0.0,1.0,2.0,0.22500000040409066,0.27500027203917116,0.0,0.00043270294155387505,0.22499999999999998,0.275
treat,novg,covered,positive,73,43,50,0.0,1.0,1.0,0.0,1.0,2.0,0.2250000002651239,0.2750002219537364,0.0,0.000352439250289025,0.22499999999999998,0.275
treat,novg,covered,positive,74,44,50,0.0,1.0,1.0,0.0,1.0,2.0,0.22500000017394775,0.2750001810298462,0.0,0.0002870639721057,0.22499999999999998,0.275
treat,novg,covered,positive,75,45,50,0.0,1.0,1.0,0.0,1.0,2.0,0.22500000011412716,0.27500014761231995,0.0,0.00023381539942989997,0.22499999999999998,0.275
treat,novg,covered,positive,76,46,50,0.0,1.0,1.0,0.0,1.0,2.0,0.22500000007487883,0.27500012033784105,0.0,0.0001904441041819,0.22499999999999998,0.275
treat,novg,covered,positive,77,47,50,0.0,1.0,1.0,0.0,1.0,2.0,0.22500000004912799,0.2750000980860138,0.0,0.000155117913131775,0.22499999999999998,0.275
treat,novg,covered,positive,78,48,50,0.0,1.0,1.0,0.0,1.0,2.0,0.2250000000322329,0.2750000799377188,0.0,0.000126344509732775,0.22499999999999998,0.275
treat,novg,covered,positive,79,49,50,0.0,1.0,1.0,0.0,1.0,2.0,0.22500000002114795,0.2750000651400233,0.0,0.00010290839283056163,0.22499999999999998,0.275
treat,novg,covered,positive,80,50,50,0.02,0.98,0.98,0.0,1.0,2.0,0.2252000000138752,0.27500005307683034,0.0,8.381952913796976e-05,0.22699999999999998,0.275
treat,novg,covered,positive,81,51,50,0.02,0.98,0.98,0.0,1.0,2.0,0.22581902000910353,0.27500004324446664,0.0,6.827153035493346e-05,0.22699999999999998,0.275
treat,novg,covered,positive,82,52,50,0.0,1.0,1.0,0.0,1.0,2.0,0.22602515902797282,0.27500003523146593,0.0,5.560758817115801e-05,0.22499999999999998,0.275
treat,novg,covered,positive,83,53,50,0.0,1.0,1.0,0.0,1.0,2.0,0.22567260683825296,0.27500002870188434,0.0,4.529272811283425e-05,0.22499999999999998,0.275
treat,novg,covered,positive,84,54,50,0.0,1.0,1.0,0.0,1.0,2.0,0.2254412973465778,0.27500002338156626,0.0,3.68912101274542e-05,0.22499999999999998,0.275
treat,novg,covered,positive,85,55,50,0.0,1.0,1.0,0.0,1.0,2.0,0.22528953518908967,0.275000019046864,0.0,3.0048121218874732e-05,0.22499999999999998,0.275
treat,novg,covered,positive,86,56,50,0.0,1.0,1.0,0.0,1.0,2.0,0.22518996403756172,0.2750000155153876,0.0,2.4474382533531083e-05,0.22499999999999998,0.275
treat,novg,covered,positive,87,57,50,0.0,1.0,1.0,0.0,1.0,2.0,0.2251246354050442,0.2750000126384298,0.0,1.9934537538451894e-05,0.22499999999999998,0.275
treat,novg,covered,positive,88,58,50,0.0,1.0,1.0,0.0,1.0,2.0,0.22508177328924947,0.2750000102947697,0.0,1.6236805415928682e-05,0.22499999999999998,0.275
treat,novg,covered,positive,89,59,50,0.02,0.98,0.98,0.0,1.0,2.0,0.22525365145507656,0.27500000838560734,0.0,1.3224979491307758e-05,0.22699999999999998,0.275
treat,novg,covered,positive,90,60,50,0.0,1.0,1.0,0.0,1.0,2.0,0.22565422071967572,0.27500000683042725,0.0,1.0771828451791986e-05,0.22499999999999998,0.275
treat,novg,covered,positive,91,61,50,0.0,1.0,1.0,0.0,1.0,2.0,0.2254292342141792,0.27500000556362125,0.0,8.773721597912397e-06,0.22499999999999998,0.275
treat,novg,covered,positive,92,62,50,0.0,1.0,1.0,0.0,1.0,2.0,0.22528162056792297,0.2750000045317328,0.0,7.146251077259631e-06,0.22499999999999998,0.275
treat,novg,covered,positive,93,63,50,0.0,1.0,1.0,0.0,1.0,2.0,0.22518477125461422,0.2750000036912091,0.0,5.820666166497202e-06,0.22499999999999998,0.275
treat,novg,covered,positive,94,64,50,0.0,1.0,1.0,0.0,1.0,2.0,0.22512122842015236,0.27500000300656835,0.0,4.7409689717755105e-06,0.22499999999999998,0.275
treat,novg,covered,positive,95,65,50,0.0,1.0,1.0,0.0,1.0,2.0,0.22507953796646196,0.27500000244890516,0.0,3.861548858567227e-06,0.22499999999999998,0.275
treat,novg,covered,positive,96,66,50,0.0,1.0,1.0,0.0,1.0,2.0,0.22505218485979564,0.2750000019946725,0.0,3.1452556799833714e-06,0.22499999999999998,0.275
treat,novg,covered,positive,97,67,50,0.0,1.0,1.0,0.0,1.0,2.0,0.2250342384865119,0.27500000162468896,0.0,2.561830409194455e-06,0.22499999999999998,0.275
treat,novg,covered,positive,98,68,50,0.0,1.0,1.0,0.0,1.0,2.0,0.22502246387100044,0.2750000013233296,0.0,2.0866268797289407e-06,0.22499999999999998,0.275
treat,novg,covered,positive,99,69,50,0.0,1.0,1.0,0.0,1.0,2.0,0.22501473854576337,0.275000001077867,0.0,1.69957063495722e-06,0.22499999999999998,0.275
treat,novg,covered,positive,100,70,50,0.0,1.0,1.0,0.0,1.0,2.0,0.2250096699598753,0.27500000087793386,0.0,1.3843109044891242e-06,0.22499999999999998,0.275
treat,novp,covered,positive,1,-29,50,0.34,0.66,0.66,0.18,4.44,5.44,0.08811765987320634,0.08316276801333332,0.0,0.0,0.27634920634920634,0.2861904761904762
treat,novp,covered,positive,2,-28,50,0.44,0.56,0.56,0.26,4.82,5.82,0.1927599563079432,0.19455861131632615,0.0,0.0,0.2828730158730159,0.2869047619047619
treat,novp,covered,positive,3,-27,50,0.56,0.44,0.44,0.16,4.24,5.24,0.2428469905246067,0.24496221520203776,0.0,0.0,0.28904761904761905,0.28580952380952385
treat,novp,covered,positive,4,-26,50,0.36,0.64,0.64,0.22,4.38,5.38,0.266676313194527,0.266995471871372,0.0,0.0,0.27823809523809523,0.2860793650793651
treat,novp,covered,positive,5,-25,50,0.4,0.6,0.6,0.06,4.12,5.12,0.2730205854479265,0.2771826848764728,0.0,0.0,0.28,0.28565079365079366
treat,novp,covered,positive,6,-24,50,0.38,0.62,0.62,0.22,4.56,5.56,0.2768958023530473,0.2819837427889776,0.0,0.0,0.2793333333333333,0.2863809523809524
treat,novp,covered,positive,7,-23,50,0.48,0.52,0.52,0.14,4.5,5.5,0.27905422767237487,0.2845015895958547,0.0,0.0,0.2841111111111111,0.2863650793650794
treat,novp,covered,positive,8,-22,50,0.44,0.56,0.56,0.22,4.78,5.78,0.2826186082995312,0.28577317678966346,0.0,0.0,0.28290476190476194,0.2868095238095238
treat,novp,covered,positive,9,-21,50,0.44,0.56,0.56,0.18,4.28,5.28,0.28308532926585483,0.28630621404416623,0.0,0.0,0.2818095238095238,0.2858730158730159
treat,novp,covered,positive,10,-20,50,0.4,0.6,0.6,0.2,4.62,5.62,0.2829628140778025,0.28635933059279134,0.0,0.0,0.28150793650793654,0.28655555555555556
treat,novp,covered,positive,11,-19,50,0.48,0.52,0.52,0.16,4.26,5.26,0.28215908007175977,0.28646586298263405,0.0,0.0,0.28446031746031747,0.28595238095238096
treat,novp,covered,positive,12,-18,50,0.5,0.5,0.5,0.16,4.62,5.62,0.2838574897403435,0.2864373738186135,0.0,0.0,0.2856666666666667,0.28658730158730156
treat,novp,covered,positive,13,-17,50,0.46,0.54,0.54,0.18,4.64,5.64,0.2849542748759102,0.28665720073348444,0.0,0.0,0.2833650793650794,0.28653968253968254
treat,novp,covered,positive,14,-16,50,0.46,0.54,0.54,0.24,4.52,5.52,0.2845415183647748,0.28670609638704436,0.0,0.0,0.28409523809523807,0.2863174603174603
treat,novp,covered,positive,15,-15,50,0.46,0.54,0.54,0.18,4.48,5.48,0.2841258212594133,0.28664583017856654,0.0,0.0,0.2833015873015873,0.2862857142857143
treat,novp,covered,positive,16,-14,50,0.46,0.54,0.54,0.16,4.38,5.38,0.28420060451003865,0.28656326440222424,0.0,0.0,0.28455555555555556,0.28604761904761905
treat,novp,covered,positive,17,-13,50,0.42,0.58,0.58,0.12,4.1,5.1,0.2837189856427456,0.28632689463981875,0.0,0.0,0.28084126984126984,0.28563492063492063
treat,novp,covered,positive,18,-12,50,0.5,0.5,0.5,0.26,4.52,5.52,0.2832949982890158,0.2862619243951363,0.0,0.0,0.2865714285714286,0.28625396825396826
treat,novp,covered,positive,19,-11,50,0.44,0.56,0.56,0.16,4.24,5.24,0.28448574928204007,0.2863332644744062,0.0,0.0,0.2823174603174603,0.2858730158730159
treat,novp,covered,positive,20,-10,50,0.46,0.54,0.54,0.12,4.48,5.48,0.2835963993462677,0.2863330512405096,0.0,0.0,0.28365079365079365,0.28625396825396826
treat,novp,covered,positive,21,-9,50,0.3,0.7,0.7,0.28,4.66,5.66,0.283030032747937,0.28651708692770655,0.0,0.0,0.27544444444444444,0.28658730158730156
treat,novp,covered,positive,22,-8,50,0.44,0.56,0.56,0.12,4.24,5.24,0.2796021027674129,0.2865435288905168,0.0,0.0,0.28209523809523807,0.2859047619047619
treat,novp,covered,positive,23,-7,50,0.52,0.48,0.48,0.16,4.56,5.56,0.28180513356573184,0.2864350548980618,0.0,0.0,0.2872698412698413,0.28644444444444445
treat,novp,covered,positive,24,-6,50,0.42,0.58,0.58,0.16,4.44,5.44,0.2844621630037228,0.28654072983060597,0.0,0.0,0.28184126984126984,0.2862222222222222
treat,novp,covered,positive,25,-5,50,0.5,0.5,0.5,0.2,4.62,5.62,0.2837966553349004,0.2865806953786126,0.0,0.0,0.28646031746031747,0.28655555555555556
treat,novp,covered,positive,26,-4,50,0.4,0.6,0.6,0.2,4.62,5.62,0.2849655494584276,0.2867113329889279,0.0,0.0,0.28150793650793654,0.28655555555555556
treat,novp,covered,positive,27,-3,50,0.48,0.52,0.52,0.22,4.5,5.5,0.28353692012209236,0.2867301081118409,0.0,0.0,0.2857619047619048,0.2863015873015873
treat,novp,covered,positive,28,-2,50,0.4,0.6,0.6,0.12,4.44,5.44,0.28418449858499306,0.28662150541700204,0.0,0.0,0.28034920634920635,0.2861904761904762
treat,novp,covered,positive,29,-1,50,0.44,0.56,0.56,0.16,4.64,5.64,0.2831569663414992,0.2866093570945456,0.0,0.0,0.2835238095238095,0.2865714285714286
treat,novp,covered,positive,30,0,50,0.0,1.0,1.0,0.0,3.0,4.0,0.27952621028859725,0.2861572505663175,0.0,0.0,0.25,0.2833333333333333
treat,novp,covered,positive,31,1,50,0.3,0.7,0.7,0.16,4.44,5.44,0.2696054060190856,0.2798306021179571,0.0,1.791992326475156,0.2745079365079365,0.2861904761904762
treat,novp,covered,positive,32,2,50,0.4,0.6,0.6,0.2,4.62,5.62,0.2735951350952983,0.2817024923585092,0.0,1.2207700116927687,0.28039682539682537,0.28646031746031747
treat,novp,covered,positive,33,3,50,0.38,0.62,0.62,0.14,4.46,5.46,0.2777353725782514,0.28335176666832695,0.0,0.8312813244964454,0.2787142857142857,0.28623809523809524
treat,novp,covered,positive,34,4,50,0.54,0.46,0.46,0.22,4.64,5.64,0.2800508523315082,0.28462469053524564,0.0,0.5659860515892229,0.2895238095238095,0.28653968253968254
treat,novp,covered,positive,35,5,50,0.56,0.44,0.44,0.16,4.54,5.54,0.285009436440233,0.2855630278536073,0.0,0.3841494595704064,0.2902698412698413,0.2863650793650794
treat,novp,covered,positive,36,6,50,0.34,0.66,0.66,0.26,4.74,5.74,0.2868028111218805,0.2861640453895234,0.0,0.2600332583169319,0.27846031746031746,0.28674603174603175
treat,novp,covered,positive,37,7,50,0.48,0.52,0.52,0.16,4.42,5.42,0.2828792780377003,0.28650304003144916,0.0,0.17642675661616802,0.2842063492063492,0.28614285714285714
treat,novp,covered,positive,38,8,50,0.38,0.62,0.62,0.22,4.66,5.66,0.28423802868817666,0.28657822596676125,0.0,0.12024125530544501,0.2810952380952381,0.28658730158730156
treat,novp,covered,positive,39,9,50,0.46,0.54,0.54,0.14,4.38,5.38,0.2825317742384679,0.28665615174193687,0.0,0.08195167592875631,0.2845873015873016,0.2860793650793651
treat,novp,covered,positive,40,10,50,0.3,0.7,0.7,0.18,4.38,5.38,0.28240827356192766,0.2865241036279203,0.0,0.056183210961767066,0.2738888888888889,0.2861111111111111
treat,novp,covered,positive,41,11,50,0.52,0.48,0.48,0.14,4.28,5.28,0.279818997976935,0.28641758673832934,0.0,0.038594427493350396,0.28714285714285714,0.28593650793650793
treat,novp,covered,positive,42,12,50,0.46,0.54,0.54,0.18,4.3,5.3,0.2832945380999032,0.28632730283420804,0.0,0.026618956701038324,0.2841111111111111,0.2859206349206349
treat,novp,covered,positive,43,13,50,0.48,0.52,0.52,0.28,4.58,5.58,0.2838415791172423,0.28638008679730415,0.0,0.01826052604865766,0.28588888888888886,0.2864285714285714
treat,novp,covered,positive,44,14,50,0.44,0.56,0.56,0.24,4.52,5.52,0.284758597525548,0.28653974274622074,0.0,0.012440485910244027,0.2837142857142857,0.2863809523809524
treat,novp,covered,positive,45,15,50,0.46,0.54,0.54,0.1,4.44,5.44,0.2841234178934391,0.28656119766056337,0.0,0.008477253403218237,0.28307936507936504,0.28625396825396826
treat,novp,covered,positive,46,16,50,0.42,0.58,0.58,0.14,4.78,5.78,0.2845353986571084,0.2866547191846289,0.0,0.005731660884118537,0.2827142857142857,0.2868730158730159
treat,novp,covered,positive,47,17,50,0.46,0.54,0.54,0.22,4.66,5.66,0.2837427597289753,0.28687725736641906,0.0,0.003856776751653024,0.28385714285714286,0.28655555555555556
treat,novp,covered,positive,48,18,50,0.32,0.68,0.68,0.28,4.46,5.46,0.2831755421788388,0.28680121440461703,0.0,0.0026182669993826627,0.27544444444444444,0.2862063492063492
treat,novp,covered,positive,49,19,50,0.38,0.62,0.62,0.14,4.44,5.44,0.2798253668637994,0.28663462734939715,0.0,0.0017889432391585754,0.27895238095238095,0.28625396825396826
treat,novp,covered,positive,50,20,50,0.56,0.44,0.44,0.28,4.3,5.3,0.28076057858304265,0.28652744800691526,0.0,0.001228737315119713,0.2894126984126984,0.28588888888888886
treat,novp,covered,positive,51,21,50,0.46,0.54,0.54,0.2,4.4,5.4,0.28498260435726563,0.28638427793335475,0.0,0.0008445705590647941,0.2826666666666667,0.2860952380952381
treat,novp,covered,positive,52,22,50,0.32,0.68,0.68,0.22,4.42,5.42,0.28404705597602614,0.28640424445130164,0.0,0.0005788192523791217,0.2755714285714286,0.2862063492063492
treat,novp,covered,positive,53,23,50,0.56,0.44,0.44,0.16,4.64,5.64,0.28154233735714684,0.2865245889247882,0.0,0.00039536527689219684,0.2893968253968254,0.28653968253968254
treat,novp,covered,positive,54,24,50,0.5,0.5,0.5,0.14,4.56,5.56,0.2859665916472497,0.2866628940391572,0.0,0.0002683462093460003,0.2865714285714286,0.28644444444444445
treat,novp,covered,positive,55,25,50,0.36,0.64,0.64,0.1,4.5,5.5,0.2856062671578446,0.2866755588298399,0.0,0.00018233209855038422,0.2787142857142857,0.2863650793650794
treat,novp,covered,positive,56,26,50,0.3,0.7,0.7,0.2,4.68,5.68,0.2819007524868044,0.2867088959116472,0.0,0.00012401550963111788,0.2762857142857143,0.28663492063492063
treat,novp,covered,positive,57,27,50,0.38,0.62,0.62,0.14,4.34,5.34,0.27895917618334887,0.28669488669413534,0.0,8.445437931719872e-05,0.27899999999999997,0.286015873015873
treat,novp,covered,positive,58,28,50,0.38,0.62,0.62,0.18,4.44,5.44,0.2792652829951478,0.2865362420681457,0.0,5.783986279374446e-05,0.27736507936507937,0.2861269841269841
treat,novp,covered,positive,59,29,50,0.38,0.62,0.62,0.2,4.5,5.5,0.2800752582829585,0.2865272381631607,0.0,3.948560220058696e-05,0.27995238095238095,0.28633333333333333
treat,novp,covered,positive,60,30,50,0.54,0.46,0.46,0.22,4.36,5.36,0.28105260530266635,0.286506455748126,0.0,2.692478416871837e-05,0.2881904761904762,0.2860952380952381
treat,novp,covered,positive,61,31,50,0.36,0.64,0.64,0.12,4.36,5.36,0.2841168999838389,0.28642407676020526,0.0,1.848241303146465e-05,0.2781269841269841,0.2860634920634921
treat,novp,covered,positive,62,32,50,0.4,0.6,0.6,0.1,4.4,5.4,0.28144441638455464,0.2863964167541369,0.0,1.2694985814519678e-05,0.2800952380952381,0.2861269841269841
treat,novp,covered,positive,63,33,50,0.4,0.6,0.6,0.22,4.46,5.46,0.28121469275872374,0.2864314658481401,0.0,8.665924841997799e-06,0.28077777777777774,0.2862063492063492
treat,novp,covered,positive,64,34,50,0.44,0.56,0.56,0.14,4.44,5.44,0.2812130522818781,0.2864496873487642,0.0,5.904013583744064e-06,0.2821269841269841,0.2861904761904762
treat,novp,covered,positive,65,35,50,0.54,0.46,0.46,0.16,4.62,5.62,0.28307772284313265,0.2865189566335117,0.0,4.021442272419589e-06,0.28896825396825393,0.2865238095238095
treat,novp,covered,positive,66,36,50,0.5,0.5,0.5,0.2,4.58,5.58,0.2859217586073404,0.2866484561465995,0.0,2.7372472040957926e-06,0.2866190476190476,0.28646031746031747
treat,novp,covered,positive,67,37,50,0.3,0.7,0.7,0.2,4.38,5.38,0.2848382332651783,0.2866142938408132,0.0,1.8731852246132685e-06,0.27446031746031746,0.2861111111111111
treat,novp,covered,positive,68,38,50,0.46,0.54,0.54,0.28,4.76,5.76,0.28088942877662126,0.28663799850523813,0.0,1.2720693863713585e-06,0.28288888888888886,0.2867619047619048
treat,novp,covered,positive,69,39,50,0.46,0.54,0.54,0.14,4.54,5.54,0.2831322749506993,0.28679542402505903,0.0,8.606021937545484e-07,0.2834761904761905,0.2863650793650794
treat,novp,covered,positive,70,40,50,0.48,0.52,0.52,0.16,4.46,5.46,0.2838000019698087,0.28669395428326433,0.0,5.88297823803303e-07,0.2836984126984127,0.2862698412698413
treat,novp,covered,positive,71,41,50,0.46,0.54,0.54,0.24,4.56,5.56,0.28487390631460907,0.2866449041644017,0.0,4.0019302130746527e-07,0.2848253968253968,0.28641269841269845
treat,novp,covered,positive,72,42,50,0.4,0.6,0.6,0.16,4.3,5.3,0.2842497746205175,0.2865670545308753,0.0,2.7323540162460503e-07,0.2805238095238095,0.28595238095238096
treat,novp,covered,positive,73,43,50,0.48,0.52,0.52,0.22,4.5,5.5,0.2830288857493652,0.2864436209454711,0.0,1.8728836754584022e-07,0.2858253968253968,0.2863015873015873
treat,novp,covered,positive,74,44,50,0.48,0.52,0.52,0.22,4.44,5.44,0.2845057991188446,0.28648533466976855,0.0,1.282867203094071e-07,0.28485714285714286,0.2861904761904762
treat,novp,covered,positive,75,45,50,0.52,0.48,0.48,0.2,4.36,5.36,0.28528850666439026,0.28648030726591733,0.0,8.821383991723509e-08,0.28720634920634924,0.28600000000000003
treat,novp,covered,positive,76,46,50,0.46,0.54,0.54,0.08,4.3,5.3,0.2860553955559405,0.2863911529913642,0.0,6.062324169233339e-08,0.28423809523809523,0.2859206349206349
treat,novp,covered,positive,77,47,50,0.5,0.5,0.5,0.18,4.52,5.52,0.28516350525584333,0.28638221679727116,0.0,4.135579433840696e-08,0.2858730158730159,0.2863174603174603
treat,novp,covered,positive,78,48,50,0.38,0.62,0.62,0.1,4.26,5.26,0.2853361469950153,0.2864241010498942,0.0,2.8266566810404885e-08,0.27915873015873016,0.28585714285714287
treat,novp,covered,positive,79,49,50,0.48,0.52,0.52,0.2,4.72,5.72,0.28323949640704466,0.28645891495808606,0.0,1.933155362558266e-08,0.2860952380952381,0.2867301587301587
treat,novp,covered,positive,80,50,50,0.56,0.44,0.44,0.14,4.38,5.38,0.2851511392692293,0.28663413070238103,0.0,1.3153260811256002e-08,0.2904603174603175,0.2861111111111111
treat,novp,covered,positive,81,51,50,0.4,0.6,0.6,0.22,4.38,5.38,0.28664809812234116,0.28651103229816466,0.0,9.001629339307771e-09,0.28071428571428575,0.2860793650793651
treat,novp,covered,positive,82,52,50,0.42,0.58,0.58,0.24,4.56,5.56,0.28352431269114825,0.2865166579267314,0.0,6.142290362329231e-09,0.2818095238095238,0.2863809523809524
treat,novp,covered,positive,83,53,50,0.38,0.62,0.62,0.22,4.72,5.72,0.2827442495239358,0.28666293356938005,0.0,4.157676429117527e-09,0.2800952380952381,0.2867619047619048
treat,novp,covered,positive,84,54,50,0.48,0.52,0.52,0.12,4.54,5.54,0.28199629688160793,0.28678816534504403,0.0,2.8111925761262375e-09,0.28484126984126984,0.28639682539682537
treat,novp,covered,positive,85,55,50,0.48,0.52,0.52,0.16,4.28,5.28,0.2837058746976066,0.28662884904753677,0.0,1.9243980579250184e-09,0.28384126984126984,0.28593650793650793
treat,novp,covered,positive,86,56,50,0.54,0.46,0.46,0.2,4.62,5.62,0.2850143897781167,0.28651722842489075,0.0,1.318022376542906e-09,0.28823809523809524,0.28655555555555556
treat,novp,covered,positive,87,57,50,0.42,0.58,0.58,0.26,4.56,5.56,0.2863234013202016,0.28663295423022145,0.0,8.971531149998003e-10,0.2813650793650794,0.28644444444444445
treat,novp,covered,positive,88,58,50,0.56,0.44,0.44,0.26,4.58,5.58,0.2848200591993743,0.2866840651856852,0.0,6.096759897594628e-10,0.2889047619047619,0.28639682539682537
treat,novp,covered,positive,89,59,50,0.48,0.52,0.52,0.12,4.32,5.32,0.28697739657186294,0.2866064613766195,0.0,4.1810235041433447e-10,0.2842857142857143,0.28593650793650793
treat,novp,covered,positive,90,60,50,0.42,0.58,0.58,0.22,4.52,5.52,0.2856519517300508,0.2864873187789661,0.0,2.8741084598091154e-10,0.2817142857142857,0.28634920634920635
treat,novp,covered,positive,91,61,50,0.44,0.56,0.56,0.24,4.64,5.64,0.28378025373806326,0.28662424125178076,0.0,1.9549612193830005e-10,0.2832698412698413,0.2865714285714286
treat,novp,covered,positive,92,62,50,0.42,0.58,0.58,0.22,4.36,5.36,0.2832124611865689,0.2866345031348027,0.0,1.3386387201193552e-10,0.28174603174603174,0.2860634920634921
treat,novp,covered,positive,93,63,50,0.28,0.72,0.72,0.22,4.46,5.46,0.2816210901854357,0.2865016460618131,0.0,9.217194306762873e-11,0.2736031746031746,0.2862698412698413
treat,novp,covered,positive,94,64,50,0.44,0.56,0.56,0.12,4.78,5.78,0.27905496013261666,0.2866404098910363,0.0,6.251338116608103e-11,0.2832857142857143,0.2868730158730159
treat,novp,covered,positive,95,65,50,0.44,0.56,0.56,0.2,4.42,5.42,0.28185758287666324,0.2867644823174895,0.0,4.2511348797616525e-11,0.2830634920634921,0.2862063492063492
treat,novp,covered,positive,96,66,50,0.44,0.56,0.56,0.16,4.54,5.54,0.2827463433994693,0.28664637523480996,0.0,2.9214197415704284e-11,0.2827142857142857,0.2864285714285714
treat,novp,covered,positive,97,67,50,0.32,0.68,0.68,0.14,4.42,5.42,0.28243141892364604,0.2866169328157724,0.0,2.0025423394703145e-11,0.2756984126984127,0.28614285714285714
treat,novp,covered,positive,98,68,50,0.5,0.5,0.5,0.12,4.28,5.28,0.28022713779578867,0.2864677530213549,0.0,1.3710992208712535e-11,0.28501587301587306,0.285968253968254
treat,novp,covered,positive,99,69,50,0.5,0.5,0.5,0.18,4.32,5.32,0.28357004840532835,0.2863558028443979,0.0,9.34848500170097e-12,0.2862222222222222,0.285968253968254
treat,novp,covered,positive,100,70,50,0.44,0.56,0.56,0.16,4.52,5.52,0.2847875184249563,0.28638063047290946,0.0,6.398602297691407e-12,0.28428571428571425,0.2863809523809524
treat,nox,covered,positive,1,-29,50,0.34,0.66,0.66,0.18,4.44,5.44,0.0,0.0,0.0,0.0,0.0,0.0
treat,nox,covered,positive,2,-28,50,0.44,0.56,0.56,0.26,4.82,5.82,0.0,0.0,0.0,0.0,0.0,0.0
treat,nox,covered,positive,3,-27,50,0.56,0.44,0.44,0.16,4.24,5.24,0.0,0.0,0.0,0.0,0.0,0.0
treat,nox,covered,positive,4,-26,50,0.36,0.64,0.64,0.22,4.38,5.38,0.0,0.0,0.0,0.0,0.0,0.0
treat,nox,covered,positive,5,-25,50,0.4,0.6,0.6,0.06,4.12,5.12,0.0,0.0,0.0,0.0,0.0,0.0
treat,nox,covered,positive,6,-24,50,0.38,0.62,0.62,0.22,4.56,5.56,0.0,0.0,0.0,0.0,0.0,0.0
treat,nox,covered,positive,7,-23,50,0.48,0.52,0.52,0.14,4.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0
treat,nox,covered,positive,8,-22,50,0.44,0.56,0.56,0.22,4.78,5.78,0.0,0.0,0.0,0.0,0.0,0.0
